778|JAMES||HERNANDEZ||Mr|2001-01-13 00:00:00.000|5|94846|789698|1999-08-25 00:00:00.000|1997-08-26 00:00:00.000|OzreBPyyGzvraj|2005-12-04 00:00:00.000|N|N|Y|Y|308|2010-11-18 00:00:00.000|606|2010-07-28 00:00:00.000
520|TRACY||MCLAUGHLIN||Ms|1942-11-01 00:00:00.000|27|283804|276428|1993-12-14 00:00:00.000|1995-08-28 00:00:00.000|TapgD|1999-09-16 00:00:00.000|N|Y|Y|Y|659|2008-11-20 00:00:00.000|622|2007-10-12 00:00:00.000
521|COREY||SCHWARTZ||Mr|1972-04-04 00:00:00.000|43|834716|886437|1999-06-11 00:00:00.000|2002-04-23 00:00:00.000|eVMWnODZyC|2005-10-04 00:00:00.000|N|N|N|N|308|2009-05-09 00:00:00.000|482|2011-05-05 00:00:00.000
522|DOUGLAS||MCDONALD||Dr|2007-06-02 00:00:00.000|7|341183|473010|2011-07-09 00:00:00.000|2001-11-17 00:00:00.000|tLoVsNQNUsUa|2000-05-30 00:00:00.000|Y|N|N|Y|726|2010-05-24 00:00:00.000|789|2010-07-14 00:00:00.000
523|JORGE||SCHWARTZ||Mr|2008-09-03 00:00:00.000|42|644076|496929|2009-09-01 00:00:00.000|2008-05-16 00:00:00.000|dwJswnIZYiqYELRE|2001-12-28 00:00:00.000|Y|N|Y|Y|496|2010-11-10 00:00:00.000|524|2008-11-02 00:00:00.000
524|JOEL||MCKINNEY||Dr|1979-04-03 00:00:00.000|28|22950|267799|1990-03-04 00:00:00.000|2004-10-13 00:00:00.000|IGHpSvFKiDrwmxy|2006-01-30 00:00:00.000|Y|N|Y|N|568|2008-06-25 00:00:00.000|152|2008-07-06 00:00:00.000
525|JOYCE||SCOTT||Dr|1976-07-11 00:00:00.000|22|203905|989553|2010-05-20 00:00:00.000|1995-07-03 00:00:00.000|VTogHDbNaKB|1994-04-29 00:00:00.000|N|Y|N|N|616|2011-10-19 00:00:00.000|6|2009-04-13 00:00:00.000
526|LORRAINE||MCCARTHY||Mrs|1945-02-27 00:00:00.000|42|705884|699144|2001-11-27 00:00:00.000|2004-01-23 00:00:00.000|gebbXPTNVQHIxyqo|1991-09-06 00:00:00.000|N|N|N|N|645|2010-03-17 00:00:00.000|845|2010-07-12 00:00:00.000
527|ROBIN||MCGEE||Miss|1950-12-15 00:00:00.000|2|134720|127548|2005-04-18 00:00:00.000|2011-12-22 00:00:00.000|wMOMHepmFTdmw|1998-12-04 00:00:00.000|N|Y|Y|N|389|2011-10-01 00:00:00.000|674|2009-05-19 00:00:00.000
528|RODNEY||MCCARTHY||Mr|1990-04-08 00:00:00.000|38|128803|278182|2009-05-22 00:00:00.000|1993-04-23 00:00:00.000|HYJZaTdrlNs|1997-05-14 00:00:00.000|Y|Y|Y|Y|817|2009-08-11 00:00:00.000|664|2008-04-15 00:00:00.000
529|TOM||MCCARTHY||Mr|1938-12-12 00:00:00.000|17|79089|709249|2003-07-02 00:00:00.000|1991-09-21 00:00:00.000|oGXt|2005-03-25 00:00:00.000|N|Y|Y|N|670|2010-06-06 00:00:00.000|104|2011-09-11 00:00:00.000
530|DIANA||MCDANIEL||Mrs|1900-05-21 00:00:00.000|47|702722|915363|2006-12-24 00:00:00.000|2009-09-10 00:00:00.000|lvZvPZFg|2011-02-26 00:00:00.000|Y|Y|Y|N|202|2007-10-25 00:00:00.000|578|2008-02-26 00:00:00.000
531|KIM||MCCORMICK||Ms|1924-09-17 00:00:00.000|10|841027|441219|2011-01-03 00:00:00.000|2002-03-03 00:00:00.000|HagchHdVnHLgP|1997-06-05 00:00:00.000|N|Y|Y|Y|538|2011-05-05 00:00:00.000|767|2007-12-09 00:00:00.000
532|MICHELE||SCHULTZ||Mrs|1985-08-08 00:00:00.000|8|271091|803419|1997-12-26 00:00:00.000|2000-05-01 00:00:00.000|kYwVING|1995-06-24 00:00:00.000|N|Y|N|Y|159|2008-12-11 00:00:00.000|225|2008-06-26 00:00:00.000
533|RICARDO||SCHWARTZ||Mr|1938-11-25 00:00:00.000|13|232095|14237|2011-01-04 00:00:00.000|1994-03-04 00:00:00.000|rwXyTeb|2006-03-31 00:00:00.000|N|Y|N|N|592|2008-01-17 00:00:00.000|620|2011-01-27 00:00:00.000
534|TIFFANY||SCHMIDT||Dr|2005-07-31 00:00:00.000|17|619219|562031|1997-08-01 00:00:00.000|2007-02-28 00:00:00.000|NgJEim|2001-05-23 00:00:00.000|Y|Y|Y|N|709|2007-05-30 00:00:00.000|49|2008-07-29 00:00:00.000
535|VICTORIA||MCCARTHY||Miss|1973-03-26 00:00:00.000|49|973406|143732|2010-03-29 00:00:00.000|1998-06-14 00:00:00.000|oXYt|1998-03-26 00:00:00.000|Y|Y|N|Y|271|2009-11-12 00:00:00.000|621|2008-10-03 00:00:00.000
536|ALICE||MCBRIDE||Ms|1926-01-21 00:00:00.000|39|530042|566616|1994-09-13 00:00:00.000|1994-03-05 00:00:00.000|XcDiXD|1995-07-18 00:00:00.000|Y|Y|N|N|289|2009-07-09 00:00:00.000|755|2009-08-13 00:00:00.000
537|ALICE||MCLAUGHLIN||Ms|1978-05-05 00:00:00.000|40|739554|949582|2008-08-18 00:00:00.000|2008-10-29 00:00:00.000|AngaLDmxROgkJBv|2010-11-02 00:00:00.000|N|N|Y|N|458|2008-05-23 00:00:00.000|251|2007-09-12 00:00:00.000
538|ELEANOR||MCGUIRE||Ms|1909-10-21 00:00:00.000|30|29513|620131|2009-07-01 00:00:00.000|2006-06-04 00:00:00.000|kBlzJrXmbXUfmk|1994-05-29 00:00:00.000|N|Y|Y|Y|45|2011-10-23 00:00:00.000|288|2008-03-10 00:00:00.000
539|GLEN||MCGEE||Mr|1975-11-15 00:00:00.000|36|549229|74402|1999-12-26 00:00:00.000|1998-02-03 00:00:00.000|owPCGcUSgQYlP|2003-08-07 00:00:00.000|Y|N|N|Y|789|2008-02-05 00:00:00.000|596|2009-11-21 00:00:00.000
540|EMILY||MCBRIDE||Mrs|1940-04-13 00:00:00.000|35|391918|620120|1998-10-21 00:00:00.000|2008-08-23 00:00:00.000|xFbmNPKXTd|1998-01-10 00:00:00.000|N|Y|Y|N|99|2010-03-19 00:00:00.000|687|2007-07-24 00:00:00.000
572|SAM||MCKENZIE||Mr|1966-07-21 00:00:00.000|46|804097|216768|2003-05-14 00:00:00.000|2003-10-25 00:00:00.000|bVdykLsP|2000-07-24 00:00:00.000|Y|N|Y|N|767|2007-07-07 00:00:00.000|198|2009-10-14 00:00:00.000
573|WALTER||SCHNEIDER||Mr|1980-10-05 00:00:00.000|2|429409|913735|2003-11-13 00:00:00.000|1995-05-14 00:00:00.000|rGL|2003-05-14 00:00:00.000|N|N|N|Y|228|2008-07-06 00:00:00.000|653|2009-03-10 00:00:00.000
574|CARRIE||EDWARDS||Mrs|1918-11-17 00:00:00.000|38|986070|735216|2006-10-12 00:00:00.000|2002-04-24 00:00:00.000|dNLVwVdZp|1997-01-30 00:00:00.000|N|Y|N|N|607|2011-02-06 00:00:00.000|531|2008-07-12 00:00:00.000
575|KATHY||EDWARDS||Mrs|1960-05-01 00:00:00.000|24|444049|165164|1996-03-11 00:00:00.000|2011-12-12 00:00:00.000|oCEFgeYah|1991-09-09 00:00:00.000|N|Y|N|N|442|2009-04-12 00:00:00.000|302|2009-12-05 00:00:00.000
576|RAY||ADKINS||Mr|1934-11-28 00:00:00.000|40|943717|53674|1991-07-21 00:00:00.000|2007-02-16 00:00:00.000|xjyiDQlLP|1995-08-15 00:00:00.000|Y|Y|N|N|378|2011-01-25 00:00:00.000|587|2010-12-20 00:00:00.000
577|CHARLES||ADAMS||Mr|1934-09-21 00:00:00.000|35|729077|109748|1995-12-14 00:00:00.000|2008-04-15 00:00:00.000|MTrxPFQeSCcpHZ|2001-03-13 00:00:00.000|Y|Y|Y|N|255|2011-12-27 00:00:00.000|800|2008-07-30 00:00:00.000
578|JERRY||ADKINS||Mr|2000-08-23 00:00:00.000|25|473969|620484|1997-11-20 00:00:00.000|2004-11-20 00:00:00.000|HnUwTzaoTx|1990-02-08 00:00:00.000|N|N|Y|Y|770|2007-08-10 00:00:00.000|496|2008-04-18 00:00:00.000
579|TERRY||ADKINS||Mr|1911-12-17 00:00:00.000|3|862868|456693|1991-02-27 00:00:00.000|2003-09-18 00:00:00.000|MFUYvTVJmhT|1999-02-18 00:00:00.000|Y|Y|N|Y|435|2011-11-05 00:00:00.000|822|2009-06-05 00:00:00.000
580|ALVIN||ADAMS||Mr|1911-08-19 00:00:00.000|14|953262|329170|2002-10-10 00:00:00.000|1990-11-24 00:00:00.000|mUWTQLe|1998-05-06 00:00:00.000|N|Y|N|N|415|2010-02-18 00:00:00.000|778|2008-05-22 00:00:00.000
581|MICHELE||ADKINS||Mrs|1907-08-18 00:00:00.000|39|874379|972577|1991-09-06 00:00:00.000|2001-09-26 00:00:00.000|PHSjPtNhTDY|2011-03-26 00:00:00.000|Y|Y|Y|N|229|2010-11-29 00:00:00.000|794|2011-08-18 00:00:00.000
582|JOSEPHINE||EDWARDS||Ms|1922-01-12 00:00:00.000|49|849927|427250|2010-05-08 00:00:00.000|2006-11-19 00:00:00.000|mEQoTJ|1992-11-02 00:00:00.000|N|N|Y|N|592|2008-08-15 00:00:00.000|506|2007-02-07 00:00:00.000
583|SUE||ADKINS||Ms|1963-04-15 00:00:00.000|6|79461|210772|2007-04-05 00:00:00.000|1991-05-19 00:00:00.000|LxTflCvgdkNbTyW|1998-07-17 00:00:00.000|Y|Y|Y|N|599|2007-07-13 00:00:00.000|716|2010-05-08 00:00:00.000
584|CURTIS||PERKINS||Mr|1942-05-31 00:00:00.000|14|904111|187897|2011-10-23 00:00:00.000|2006-06-18 00:00:00.000|jCdtMLlryvqo|2004-02-15 00:00:00.000|N|Y|N|Y|7|2008-05-27 00:00:00.000|12|2011-08-04 00:00:00.000
585|EUGENE||KELLEY||Mr|1937-04-10 00:00:00.000|46|316043|696855|1995-08-09 00:00:00.000|2010-01-01 00:00:00.000|TQOFYfuVKrf|2008-06-22 00:00:00.000|N|N|Y|N|473|2010-02-04 00:00:00.000|184|2011-01-18 00:00:00.000
586|JUNE||PENA||Miss|1905-06-02 00:00:00.000|18|363956|689852|2003-10-21 00:00:00.000|1990-03-24 00:00:00.000|tBmbSvfUenjguMiZ|1999-08-19 00:00:00.000|N|Y|N|N|477|2007-11-22 00:00:00.000|426|2009-03-03 00:00:00.000
587|JUDITH||LEONARD||Mrs|1900-01-15 00:00:00.000|29|162940|655076|1992-01-31 00:00:00.000|2007-10-20 00:00:00.000|fZMtlxWI|2009-02-13 00:00:00.000|N|N|N|Y|609|2009-07-05 00:00:00.000|10|2011-06-28 00:00:00.000
588|JUNE||MENDEZ||Miss|1922-06-20 00:00:00.000|41|967972|601666|2003-04-15 00:00:00.000|2006-12-05 00:00:00.000|FSTaSeXTcXrmg|2010-10-27 00:00:00.000|N|Y|N|N|674|2008-07-13 00:00:00.000|664|2010-05-02 00:00:00.000
589|JUDITH||NELSON||Mrs|1903-10-01 00:00:00.000|44|627327|527528|2002-10-16 00:00:00.000|2005-05-01 00:00:00.000|aQSiiqmnthd|1998-03-26 00:00:00.000|N|N|Y|N|770|2007-01-26 00:00:00.000|166|2009-04-20 00:00:00.000
590|JUNE||FERGUSON||Miss|1986-07-08 00:00:00.000|14|40275|480581|2008-11-19 00:00:00.000|2003-12-19 00:00:00.000|bDHYonqfVCCiTPLT|2010-08-31 00:00:00.000|N|Y|N|Y|207|2009-01-07 00:00:00.000|29|2007-11-05 00:00:00.000
591|LUCILLE||MENDEZ||Miss|1913-10-05 00:00:00.000|23|523347|975533|1999-01-30 00:00:00.000|1993-08-29 00:00:00.000|HaktksTuHJSFP|2008-03-31 00:00:00.000|Y|N|N|Y|721|2008-05-02 00:00:00.000|531|2009-12-28 00:00:00.000
592|RUBY||FERNANDEZ||Mrs|2005-09-09 00:00:00.000|41|877081|323997|1998-08-03 00:00:00.000|2001-03-12 00:00:00.000|mqhHJQEb|1995-11-24 00:00:00.000|Y|Y|Y|N|97|2011-07-24 00:00:00.000|398|2009-08-05 00:00:00.000
593|RUSSELL||WELLS||Mr|2001-03-30 00:00:00.000|31|676149|555882|1994-02-12 00:00:00.000|1990-02-02 00:00:00.000|jAoctZZDHAKMIQ|2009-04-01 00:00:00.000|Y|Y|N|N|194|2010-12-10 00:00:00.000|173|2007-11-02 00:00:00.000
594|SUZANNE||KELLEY||Mrs|1976-05-27 00:00:00.000|8|226355|689544|1996-02-11 00:00:00.000|2001-04-27 00:00:00.000|FWuPWR|1992-10-02 00:00:00.000|Y|N|N|Y|202|2009-04-08 00:00:00.000|525|2011-08-01 00:00:00.000
595|SUE||TERRY||Ms|1937-08-25 00:00:00.000|44|682228|659909|1993-03-30 00:00:00.000|1994-04-23 00:00:00.000|NLtqXDmtT|2000-11-03 00:00:00.000|Y|N|Y|Y|665|2007-05-02 00:00:00.000|814|2009-09-04 00:00:00.000
596|CYNTHIA||NEWMAN||Mrs|1988-10-18 00:00:00.000|18|105538|779535|2000-11-07 00:00:00.000|2007-01-09 00:00:00.000|eiiFdqAahZYeiLm|2011-07-22 00:00:00.000|N|N|N|Y|235|2008-08-26 00:00:00.000|408|2007-12-11 00:00:00.000
597|KYLE||PERRY||Mr|1968-10-02 00:00:00.000|50|353811|184269|1997-04-07 00:00:00.000|2007-05-05 00:00:00.000|NFjEjWWkoXZ|1998-02-14 00:00:00.000|Y|N|N|N|22|2007-11-04 00:00:00.000|849|2008-06-10 00:00:00.000
598|RYAN||BENSON||Mr|1915-06-02 00:00:00.000|23|77024|513881|1997-10-26 00:00:00.000|1990-06-21 00:00:00.000|THnXLfBuYraZN|2007-06-12 00:00:00.000|Y|N|N|Y|479|2007-04-11 00:00:00.000|559|2009-11-01 00:00:00.000
599|TYLER||BECKER||Mr|1994-03-22 00:00:00.000|6|176615|844406|2004-10-16 00:00:00.000|2007-03-01 00:00:00.000|RzbN|2008-03-11 00:00:00.000|N|Y|Y|N|34|2009-02-15 00:00:00.000|296|2007-10-04 00:00:00.000
600|EVELYN||REESE||Mrs|1911-05-19 00:00:00.000|17|124677|26160|1994-10-17 00:00:00.000|2003-11-27 00:00:00.000|PYTmbkJyls|1995-08-28 00:00:00.000|Y|Y|N|N|531|2009-10-15 00:00:00.000|409|2007-04-01 00:00:00.000
601|YVONNE||MEYER||Dr|1923-07-26 00:00:00.000|34|541359|609569|1998-07-12 00:00:00.000|1990-12-18 00:00:00.000|dmSnnxfvYH|2001-10-15 00:00:00.000|N|Y|N|N|306|2007-05-21 00:00:00.000|846|2010-11-22 00:00:00.000
602|ARTHUR||REID||Dr|1927-08-21 00:00:00.000|11|100094|239151|2007-08-24 00:00:00.000|1996-02-02 00:00:00.000|XIRyJPodSLojVL|2007-03-11 00:00:00.000|Y|N|N|N|351|2009-04-06 00:00:00.000|635|2008-06-28 00:00:00.000
603|BRENDA||BECK||Ms|1942-02-23 00:00:00.000|28|840998|903087|2007-04-28 00:00:00.000|1992-09-14 00:00:00.000|MEAwMc|1998-06-09 00:00:00.000|Y|N|N|Y|742|2011-05-29 00:00:00.000|780|2009-05-05 00:00:00.000
604|BRUCE||HERRERA||Mr|1941-06-27 00:00:00.000|22|260858|922197|1994-09-01 00:00:00.000|1998-02-25 00:00:00.000|AoXRwgyuL|2005-05-07 00:00:00.000|Y|Y|N|N|804|2011-12-02 00:00:00.000|662|2008-08-08 00:00:00.000
605|BRENDA||DENNIS||Ms|1931-01-26 00:00:00.000|44|990380|371838|1994-12-04 00:00:00.000|1993-02-17 00:00:00.000|KNTQxuFQr|1992-02-11 00:00:00.000|Y|Y|Y|Y|471|2008-08-06 00:00:00.000|111|2011-10-22 00:00:00.000
606|BRUCE||PETERSON||Mr|1951-12-28 00:00:00.000|10|638212|795185|2005-10-26 00:00:00.000|2008-12-05 00:00:00.000|bsHbszCoRPQhUzr|1997-12-29 00:00:00.000|Y|N|Y|Y|588|2007-09-15 00:00:00.000|836|2008-05-18 00:00:00.000
607|BRENDA||PEREZ||Ms|1990-09-24 00:00:00.000|10|429728|324956|2002-03-23 00:00:00.000|2006-03-28 00:00:00.000|FLfgr|2011-05-25 00:00:00.000|N|N|Y|N|150|2009-11-04 00:00:00.000|721|2011-12-13 00:00:00.000
608|CRAIG||REYES||Dr|1956-09-15 00:00:00.000|23|87070|109302|1993-01-07 00:00:00.000|2007-06-11 00:00:00.000|jUIpEHLpehSbjF|2000-10-28 00:00:00.000|N|Y|Y|N|427|2008-06-07 00:00:00.000|85|2010-06-27 00:00:00.000
609|ERIC||KELLEY||Mr|1912-08-02 00:00:00.000|48|429176|211180|2001-11-26 00:00:00.000|1997-06-21 00:00:00.000|ryPmIkXwihBgLbZ|1990-04-08 00:00:00.000|Y|N|N|N|402|2011-11-14 00:00:00.000|766|2008-04-29 00:00:00.000
610|ERIC||WELLS||Mr|1995-03-21 00:00:00.000|42|607613|537589|1996-07-08 00:00:00.000|2004-03-15 00:00:00.000|bmVjyjSgrV|2006-02-28 00:00:00.000|N|N|Y|Y|109|2007-10-24 00:00:00.000|47|2010-04-29 00:00:00.000
611|FRED||WEST||Dr|1905-12-31 00:00:00.000|29|287328|974048|2007-04-19 00:00:00.000|1999-12-27 00:00:00.000|KxPX|2001-01-09 00:00:00.000|N|N|N|Y|797|2011-02-12 00:00:00.000|342|2009-07-18 00:00:00.000
612|FRANCISCO||MENDEZ||Mr|1936-02-18 00:00:00.000|29|313654|628639|2003-05-25 00:00:00.000|1999-05-11 00:00:00.000|qERKjcDTQr|2009-11-16 00:00:00.000|Y|Y|Y|Y|697|2009-01-18 00:00:00.000|589|2007-05-04 00:00:00.000
613|FRANCES||PETERS||Miss|1935-02-22 00:00:00.000|30|173819|441647|1995-01-27 00:00:00.000|2008-08-24 00:00:00.000|fwPBRILWbqhxG|1993-12-02 00:00:00.000|N|Y|N|N|752|2011-05-08 00:00:00.000|285|2009-09-14 00:00:00.000
614|GREG||NEAL||Mr|1921-07-08 00:00:00.000|1|381111|11021|2007-10-21 00:00:00.000|2008-02-01 00:00:00.000|kZvNKenpCL|2008-05-23 00:00:00.000|N|N|N|Y|382|2009-10-15 00:00:00.000|704|2010-03-30 00:00:00.000
615|STACY||REID||Mrs|1928-06-24 00:00:00.000|4|931290|606140|1990-01-02 00:00:00.000|2005-12-20 00:00:00.000|cUazSp|2010-09-19 00:00:00.000|N|Y|N|Y|703|2011-03-16 00:00:00.000|90|2008-11-02 00:00:00.000
616|STEVE||REEVES||Mr|2002-04-19 00:00:00.000|11|970900|16922|2004-05-04 00:00:00.000|2004-03-20 00:00:00.000|fsCGGU|2011-10-10 00:00:00.000|Y|Y|N|N|298|2007-12-08 00:00:00.000|105|2010-09-16 00:00:00.000
617|STEPHANIE||PERKINS||Miss|1980-07-28 00:00:00.000|36|776358|481498|1993-05-04 00:00:00.000|2000-04-27 00:00:00.000|XKBGhRkT|1992-09-03 00:00:00.000|Y|Y|N|Y|706|2010-04-04 00:00:00.000|830|2007-10-03 00:00:00.000
618|STACY||BERRY||Mrs|1975-12-18 00:00:00.000|4|143200|271465|1999-04-30 00:00:00.000|2000-03-14 00:00:00.000|ZUsGh|1994-10-07 00:00:00.000|N|Y|Y|Y|359|2008-12-11 00:00:00.000|667|2011-09-20 00:00:00.000
619|ASHLEY||TERRY||Mrs|1995-07-30 00:00:00.000|9|559715|965946|1996-04-27 00:00:00.000|1990-09-13 00:00:00.000|ApyktcyWnvgDWx|1996-01-27 00:00:00.000|N|N|Y|Y|667|2009-02-19 00:00:00.000|539|2011-12-18 00:00:00.000
620|OSCAR||MEYER||Mr|1996-04-15 00:00:00.000|13|507263|54616|2001-12-20 00:00:00.000|2006-05-12 00:00:00.000|hUhoZVer|1994-12-05 00:00:00.000|Y|N|N|Y|76|2009-07-12 00:00:00.000|172|2009-01-21 00:00:00.000
621|BONNIE||LEE||Miss|2010-05-31 00:00:00.000|47|781952|354429|1992-10-24 00:00:00.000|2008-05-24 00:00:00.000|lKMPCiGFRBv|1997-03-23 00:00:00.000|Y|Y|Y|N|390|2008-07-08 00:00:00.000|154|2011-06-28 00:00:00.000
622|BONNIE||HENRY||Miss|1904-01-13 00:00:00.000|37|919475|370849|2011-02-10 00:00:00.000|1995-03-28 00:00:00.000|huoZEN|2009-08-27 00:00:00.000|Y|N|N|N|553|2011-10-17 00:00:00.000|528|2011-12-16 00:00:00.000
623|COREY||PEARSON||Mr|1949-03-07 00:00:00.000|50|903457|259335|2005-01-29 00:00:00.000|1997-08-09 00:00:00.000|jZzS|1999-02-15 00:00:00.000|Y|N|N|N|494|2010-12-11 00:00:00.000|817|2008-10-04 00:00:00.000
649|TOMMY||NEAL||Mr|1905-05-13 00:00:00.000|14|592152|447904|2000-12-17 00:00:00.000|1997-10-14 00:00:00.000|zYDnqDoZD|2003-10-11 00:00:00.000|Y|Y|Y|N|128|2011-03-27 00:00:00.000|498|2009-10-20 00:00:00.000
650|TOMMY||WEAVER||Mr|1908-01-10 00:00:00.000|14|580526|244904|2010-10-14 00:00:00.000|2002-05-18 00:00:00.000|OWrQ|2004-03-18 00:00:00.000|N|Y|Y|N|37|2007-03-12 00:00:00.000|537|2009-11-09 00:00:00.000
651|TOMMY||HENRY||Mr|1979-10-12 00:00:00.000|35|624958|411546|2004-02-12 00:00:00.000|1994-04-20 00:00:00.000|uTMkIknHbgXgoBK|1999-11-22 00:00:00.000|Y|Y|N|Y|674|2010-02-12 00:00:00.000|751|2007-02-01 00:00:00.000
652|APRIL||BERRY||Ms|1903-03-02 00:00:00.000|27|978739|986023|1992-12-07 00:00:00.000|2002-09-02 00:00:00.000|FNQThSqKk|2002-06-12 00:00:00.000|Y|Y|N|N|378|2008-09-22 00:00:00.000|732|2007-05-02 00:00:00.000
653|GREGORY||REYNOLDS||Mr|1967-05-22 00:00:00.000|29|544782|769759|1996-12-06 00:00:00.000|2008-05-29 00:00:00.000|JvKJhmTuIMhq|1995-05-07 00:00:00.000|Y|N|N|N|280|2009-01-18 00:00:00.000|578|2011-12-30 00:00:00.000
654|IRENE||MENDOZA||Ms|1966-10-23 00:00:00.000|42|257487|647816|1994-04-14 00:00:00.000|2006-08-24 00:00:00.000|DjCUIhqgohZRW|1991-05-15 00:00:00.000|N|Y|Y|Y|773|2009-02-12 00:00:00.000|717|2010-10-23 00:00:00.000
655|TRAVIS||WEST||Mr|1947-09-04 00:00:00.000|24|792078|305859|1995-08-28 00:00:00.000|1994-07-23 00:00:00.000|EZPcaOn|1993-10-08 00:00:00.000|Y|Y|N|N|127|2009-08-28 00:00:00.000|399|2010-09-21 00:00:00.000
656|TROY||MEYER||Dr|1949-09-04 00:00:00.000|17|271614|698102|2011-04-19 00:00:00.000|2000-07-28 00:00:00.000|ZMfzFOISHRsDLi|1996-09-01 00:00:00.000|Y|N|Y|Y|731|2010-06-30 00:00:00.000|148|2011-11-14 00:00:00.000
657|BILLY||HERNANDEZ||Mr|1966-12-02 00:00:00.000|13|447379|772727|2010-11-21 00:00:00.000|1990-11-04 00:00:00.000|rklJExog|2007-11-26 00:00:00.000|N|N|N|Y|443|2009-01-06 00:00:00.000|388|2009-12-05 00:00:00.000
658|CINDY||LEONARD||Mrs|1940-08-07 00:00:00.000|48|387066|885392|1995-02-14 00:00:00.000|2000-01-13 00:00:00.000|kvqNZYACqMIJvZq|1999-04-05 00:00:00.000|N|N|Y|N|850|2011-10-22 00:00:00.000|525|2008-06-11 00:00:00.000
659|DIANA||WEAVER||Mrs|1938-05-07 00:00:00.000|49|364939|595429|2010-07-02 00:00:00.000|2010-04-26 00:00:00.000|omdk|1990-09-30 00:00:00.000|Y|Y|Y|Y|219|2009-07-01 00:00:00.000|200|2007-01-10 00:00:00.000
660|GILBERT||PETERS||Mr|1966-11-20 00:00:00.000|16|393917|965824|2003-06-07 00:00:00.000|1996-06-04 00:00:00.000|jvInQDFtR|2004-06-03 00:00:00.000|Y|N|Y|N|52|2011-05-28 00:00:00.000|342|2011-06-11 00:00:00.000
661|JIM||WEAVER||Mr|1960-09-17 00:00:00.000|10|800378|29960|2005-12-17 00:00:00.000|2007-04-26 00:00:00.000|WeqnC|1993-08-10 00:00:00.000|N|Y|Y|Y|339|2008-12-20 00:00:00.000|130|2011-04-12 00:00:00.000
662|KIM||DEAN||Ms|1927-03-24 00:00:00.000|28|909775|475276|2004-03-18 00:00:00.000|2006-10-12 00:00:00.000|CmydmkAM|1993-07-11 00:00:00.000|Y|N|Y|Y|69|2011-06-05 00:00:00.000|575|2011-12-31 00:00:00.000
663|LILLIAN||PENA||Miss|1930-01-07 00:00:00.000|46|945508|168971|1992-02-01 00:00:00.000|1998-07-17 00:00:00.000|OGwovN|1993-07-10 00:00:00.000|Y|Y|N|Y|727|2011-09-28 00:00:00.000|425|2010-04-07 00:00:00.000
664|LINDA||JENKINS||Miss|1919-02-27 00:00:00.000|28|717098|675889|1999-06-18 00:00:00.000|1995-08-25 00:00:00.000|TXAPLXRIf|1990-12-02 00:00:00.000|Y|N|N|Y|125|2010-01-07 00:00:00.000|821|2011-09-09 00:00:00.000
665|MICHEAL||LEE||Dr|1994-08-30 00:00:00.000|35|64159|293964|1997-03-24 00:00:00.000|1998-11-26 00:00:00.000|DkZVgvqovuVaHCt|1995-05-25 00:00:00.000|Y|N|Y|N|106|2011-10-22 00:00:00.000|389|2010-12-23 00:00:00.000
666|MICHELLE||HERRERA||Mrs|1968-04-15 00:00:00.000|2|948522|675017|1996-09-29 00:00:00.000|2004-02-06 00:00:00.000|qdfNOnH|1994-01-20 00:00:00.000|Y|Y|Y|N|177|2009-05-21 00:00:00.000|310|2010-11-16 00:00:00.000
667|MIKE||JENKINS||Mr|1993-12-27 00:00:00.000|20|137990|516862|1990-09-30 00:00:00.000|2003-07-29 00:00:00.000|xpRHuZNe|2008-01-17 00:00:00.000|N|Y|Y|Y|245|2009-02-09 00:00:00.000|135|2008-12-10 00:00:00.000
668|MICHAEL||REYES||Mr|1916-10-26 00:00:00.000|34|995078|442285|2004-01-06 00:00:00.000|2005-07-14 00:00:00.000|xuwTG|1993-10-07 00:00:00.000|N|Y|Y|N|804|2011-05-03 00:00:00.000|659|2009-05-19 00:00:00.000
669|NICHOLAS||NEWMAN||Mr|1925-01-21 00:00:00.000|21|388713|315899|2006-01-28 00:00:00.000|2004-09-02 00:00:00.000|QvIXyu|1993-06-12 00:00:00.000|Y|Y|N|Y|847|2011-09-26 00:00:00.000|326|2007-12-14 00:00:00.000
670|RICHARD||NEAL|DICK|Mr|1917-12-02 00:00:00.000|46|277391|644800|1995-10-07 00:00:00.000|1995-10-01 00:00:00.000|caLucuusUO|1999-10-21 00:00:00.000|N|N|N|N|372|2008-07-24 00:00:00.000|215|2010-02-10 00:00:00.000
671|RICHARD||JENSEN|DICK|Mr|1994-04-12 00:00:00.000|31|117168|510809|1997-10-09 00:00:00.000|1995-05-04 00:00:00.000|ShWNLwM|2011-04-04 00:00:00.000|N|Y|Y|Y|598|2010-01-05 00:00:00.000|802|2009-05-30 00:00:00.000
672|RICHARD||PETERSON|DICK|Mr|1970-05-28 00:00:00.000|32|926839|634895|2005-02-04 00:00:00.000|1999-11-30 00:00:00.000|FNBIZgUUVZjS|1996-09-06 00:00:00.000|N|Y|N|Y|621|2010-11-04 00:00:00.000|560|2007-07-14 00:00:00.000
673|TINA||DEAN||Mrs|1901-05-24 00:00:00.000|7|635028|372521|2003-01-09 00:00:00.000|2010-10-04 00:00:00.000|TTlpesBgNCM|2003-03-22 00:00:00.000|Y|Y|Y|N|66|2009-07-02 00:00:00.000|92|2011-06-13 00:00:00.000
